date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:20:48	44414/44414	---M--	200	added ('OK')	image/png	etag:%225fd77da7-ad7e%22	https://www.point-web.fr/img/etude/tetradis/mck-3-2_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-3-2_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:49	47962/47962	---M--	200	added ('OK')	image/png	etag:%225fd77da7-bb5a%22	https://www.point-web.fr/img/etude/tetradis/mck-3-3_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-3-3_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:50	29911/29911	---M--	200	added ('OK')	image/png	etag:%225fd77da7-74d7%22	https://www.point-web.fr/img/etude/tetradis/mck-3-4_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-3-4_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:51	108893/108893	---M--	200	added ('OK')	image/png	etag:%225fd77da9-1a95d%22	https://www.point-web.fr/img/etude/tetradis/mck-4_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-4_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:52	52397/52397	---M--	200	added ('OK')	image/png	etag:%225fd77da8-ccad%22	https://www.point-web.fr/img/etude/tetradis/mck-4-2_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-4-2_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:53	46565/46565	---M--	200	added ('OK')	image/png	etag:%225fd77da8-b5e5%22	https://www.point-web.fr/img/etude/tetradis/mck-4-3_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-4-3_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:53	34333/34333	---M--	200	added ('OK')	image/png	etag:%225fd77da8-861d%22	https://www.point-web.fr/img/etude/tetradis/mck-4-4_serco-point-web_etude-de-cas_tetradis.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/tetradis/mck-4-4_serco-point-web_etude-de-cas_tetradis.png	(from https://www.point-web.fr/etudes-de-cas/tetradis)
17:20:55	267296/267296	---M--	200	added ('OK')	image/png	etag:%225fd77d90-41420%22	https://www.point-web.fr/img/etude/acppa/mck-1_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-1_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:20:55	57524/57524	---M--	200	added ('OK')	image/png	etag:%225fd77d8f-e0b4%22	https://www.point-web.fr/img/etude/acppa/mck-1-2_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-1-2_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:20:56	43093/43093	---M--	200	added ('OK')	image/png	etag:%225fd77d8f-a855%22	https://www.point-web.fr/img/etude/acppa/mck-1-3_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-1-3_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:20:57	267870/267870	---M--	200	added ('OK')	image/png	etag:%225fd77d90-4165e%22	https://www.point-web.fr/img/etude/acppa/mck-2_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-2_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:20:58	117960/117960	---M--	200	added ('OK')	image/png	etag:%225fd77d90-1ccc8%22	https://www.point-web.fr/img/etude/acppa/mck-2-2_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-2-2_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:20:59	215851/215851	---M--	200	added ('OK')	image/png	etag:%225fd77d92-34b2b%22	https://www.point-web.fr/img/etude/acppa/mck-3_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-3_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:00	58548/58548	---M--	200	added ('OK')	image/png	etag:%225fd77d91-e4b4%22	https://www.point-web.fr/img/etude/acppa/mck-3-2_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-3-2_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:01	61817/61817	---M--	200	added ('OK')	image/png	etag:%225fd77d91-f179%22	https://www.point-web.fr/img/etude/acppa/mck-3-3_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-3-3_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:02	33493/33493	---M--	200	added ('OK')	image/png	etag:%225fd77d91-82d5%22	https://www.point-web.fr/img/etude/acppa/mck-3-4_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-3-4_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:03	125012/125012	---M--	200	added ('OK')	image/png	etag:%225fd77d93-1e854%22	https://www.point-web.fr/img/etude/acppa/mck-4_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-4_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:03	42052/42052	---M--	200	added ('OK')	image/png	etag:%225fd77d92-a444%22	https://www.point-web.fr/img/etude/acppa/mck-4-2_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-4-2_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:04	48163/48163	---M--	200	added ('OK')	image/png	etag:%225fd77d92-bc23%22	https://www.point-web.fr/img/etude/acppa/mck-4-3_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-4-3_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:05	30776/30776	---M--	200	added ('OK')	image/png	etag:%225fd77d92-7838%22	https://www.point-web.fr/img/etude/acppa/mck-4-4_serco-point-web_etude-de-cas_acppa.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/acppa/mck-4-4_serco-point-web_etude-de-cas_acppa.png	(from https://www.point-web.fr/etudes-de-cas/acppa)
17:21:06	322001/322001	---M--	200	added ('OK')	image/png	etag:%225fd77da1-4e9d1%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-1_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-1_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:06	63442/63442	---M--	200	added ('OK')	image/png	etag:%225fd77da1-f7d2%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-1-2_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-1-2_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:06	50237/50237	---M--	200	added ('OK')	image/png	etag:%225fd77da1-c43d%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-1-3_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-1-3_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:06	336193/336193	---M--	200	added ('OK')	image/png	etag:%225fd77da2-52141%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-2_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-2_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:07	79244/79244	---M--	200	added ('OK')	image/png	etag:%225fd77da2-1358c%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-2-2_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-2-2_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:08	10158/10158	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fd77da0-27ae%22	https://www.point-web.fr/img/etude/miniatures-lyon/logotype_miniatures-lyon_1.svg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/logotype_miniatures-lyon_1.svg	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:08	5797/5797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fd77da0-16a5%22	https://www.point-web.fr/img/etude/miniatures-lyon/logotype_miniatures-lyon_2.svg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/logotype_miniatures-lyon_2.svg	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:10	152669/152669	---M--	200	added ('OK')	image/png	etag:%225fd77da3-2545d%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-3_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-3_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:10	64558/64558	---M--	200	added ('OK')	image/png	etag:%225fd77da2-fc2e%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-3-2_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-3-2_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:11	102415/102415	---M--	200	added ('OK')	image/png	etag:%225fd77da3-1900f%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-3-3_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-3-3_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:12	36316/36316	---M--	200	added ('OK')	image/png	etag:%225fd77da3-8ddc%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-3-4_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-3-4_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:13	226410/226410	---M--	200	added ('OK')	image/png	etag:%225fd77da4-3746a%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-4_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-4_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:14	166307/166307	---M--	200	added ('OK')	image/png	etag:%225fd77da3-289a3%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-4-2_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-4-2_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:15	144787/144787	---M--	200	added ('OK')	image/png	etag:%225fd77da4-23593%22	https://www.point-web.fr/img/etude/miniatures-lyon/mck-4-3_serco-point-web_etude-de-cas_miniatures-lyon.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/miniatures-lyon/mck-4-3_serco-point-web_etude-de-cas_miniatures-lyon.png	(from https://www.point-web.fr/etudes-de-cas/miniatures-lyon)
17:21:16	391356/391356	---M--	200	added ('OK')	image/png	etag:%225fd77d96-5f8bc%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:17	62850/62850	---M--	200	added ('OK')	image/png	etag:%225fd77d95-f582%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:18	43253/43253	---M--	200	added ('OK')	image/png	etag:%225fd77d95-a8f5%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-1-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:19	293724/293724	---M--	200	added ('OK')	image/png	etag:%225fd77d96-47b5c%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:20	104130/104130	---M--	200	added ('OK')	image/png	etag:%225fd77d96-196c2%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-2-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-2-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:20	10579/10579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fd77d95-2953%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_1.svg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_1.svg	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:21	10405/10405	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fd77d95-28a5%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_2.svg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_2.svg	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:21	10805/10805	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225fd77d95-2a35%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_3.svg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/logotype_infini-conseils_3.svg	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:23	133014/133014	---M--	200	added ('OK')	image/png	etag:%225fd77d97-20796%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:23	57454/57454	---M--	200	added ('OK')	image/png	etag:%225fd77d97-e06e%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:24	45427/45427	---M--	200	added ('OK')	image/png	etag:%225fd77d97-b173%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:25	38325/38325	---M--	200	added ('OK')	image/png	etag:%225fd77d97-95b5%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-3-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:26	115949/115949	---M--	200	added ('OK')	image/png	etag:%225fd77d99-1c4ed%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:27	70682/70682	---M--	200	added ('OK')	image/png	etag:%225fd77d98-1141a%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-2_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:28	64428/64428	---M--	200	added ('OK')	image/png	etag:%225fd77d98-fbac%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-3_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:29	34397/34397	---M--	200	added ('OK')	image/png	etag:%225fd77d98-865d%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/mck-4-4_serco-point-web_etude-de-cas_demenagement-ac-fiolet.png	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:30	159597/159597	---M--	200	added ('OK')	image/jpeg	etag:%225fd77d94-26f6d%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/infini-conseils-plaquette_1.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/infini-conseils-plaquette_1.jpg	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:32	194083/194083	---M--	200	added ('OK')	image/jpeg	etag:%225fd77d94-2f623%22	https://www.point-web.fr/img/etude/demenagement-ac-fiolet/infini-conseils-plaquette_2.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/img/etude/demenagement-ac-fiolet/infini-conseils-plaquette_2.jpg	(from https://www.point-web.fr/etudes-de-cas/demenagement-ac-fiolet)
17:21:36	209933/209933	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a65-3340d%22	https://www.point-web.fr//uploads/serco-point-web_actualite_nouvelles-technologies-web.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/serco-point-web_actualite_nouvelles-technologies-web.jpg	(from https://www.point-web.fr/article/category/2/nouvelles-technologies-web)
17:21:36	22435/22435	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2007%20Jan%202021%2011:51:36%20GMT	https://www.point-web.fr/etudes-de-cas	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/etudes-de-cas.html	(from https://www.point-web.fr/)
17:21:37	101871/101871	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a65-18def%22	https://www.point-web.fr//uploads/serco-point-web_actualite_communication-digitale.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/serco-point-web_actualite_communication-digitale.jpg	(from https://www.point-web.fr/article/category/1/communication-digitale)
17:21:39	264394/264394	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a65-408ca%22	https://www.point-web.fr//uploads/serco-point-web_actualite_graphisme-et-art-digital.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/serco-point-web_actualite_graphisme-et-art-digital.jpg	(from https://www.point-web.fr/article/category/3/graphisme-art-digital)
17:21:41	228500/228500	---M--	200	added ('OK')	image/jpeg	etag:%225fec9d0d-37c94%22	https://www.point-web.fr//uploads/google_search_console_agenceweb-lyon_sercopointweb.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/google_search_console_agenceweb-lyon_sercopointweb.jpg	(from https://www.point-web.fr/article/show/10/boostez-les-performances-de-votre-site-web)
17:21:41	99381/99381	---M--	200	added ('OK')	image/jpeg	etag:%225fe30ed9-18435%22	https://www.point-web.fr//uploads/tendances-digitales-2021_sercopointweb-lyon.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/tendances-digitales-2021_sercopointweb-lyon.jpg	(from https://www.point-web.fr/article/show/9/les-grandes-tendances-digitales-pour-2021)
17:21:42	93618/93618	---M--	200	added ('OK')	image/jpeg	etag:%225fe3134a-16db2%22	https://www.point-web.fr/uploads/tendances-digitales-2021_reseaux-sociaux_sercopointweb-lyon.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/tendances-digitales-2021_reseaux-sociaux_sercopointweb-lyon.jpg	(from https://www.point-web.fr/article/show/9/les-grandes-tendances-digitales-pour-2021)
17:21:43	111476/111476	---M--	200	added ('OK')	image/jpeg	etag:%225fe321f1-1b374%22	https://www.point-web.fr/uploads/1608720881-tendances-digitales-2021_ecommerce_sercopointweb-lyon.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/1608720881-tendances-digitales-2021_ecommerce_sercopointweb-lyon.jpg	(from https://www.point-web.fr/article/show/9/les-grandes-tendances-digitales-pour-2021)
17:21:44	120009/120009	---M--	200	added ('OK')	image/jpeg	etag:%225fe322d4-1d4c9%22	https://www.point-web.fr/uploads/tendances-digitales-2021_habitude-recherche_sercopointweb-lyon.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/tendances-digitales-2021_habitude-recherche_sercopointweb-lyon.jpg	(from https://www.point-web.fr/article/show/9/les-grandes-tendances-digitales-pour-2021)
17:21:46	354465/354465	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a64-568a1%22	https://www.point-web.fr//uploads/Les_balises_a_connaitre_quand_on_fait_du_referencement-lyon.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/Les_balises_a_connaitre_quand_on_fait_du_referencement-lyon.jpg	(from https://www.point-web.fr/article/show/7/les-balises-a-connaitre-quand-on-fait-du-referencement)
17:21:46	445130/445130	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a64-6caca%22	https://www.point-web.fr//uploads/LExperience_utilisateur_bientot_prise_en_compte_par_Google_comme_critere_de_referencement.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/LExperience_utilisateur_bientot_prise_en_compte_par_Google_comme_critere_de_referencement.jpg	(from https://www.point-web.fr/article/show/8/lexperience-utilisateur-bientot-prise-en-compte-par-google-comme-critere-de-referencement)
17:21:46	319355/319355	---M--	200	added ('OK')	image/jpeg	etag:%225fd39a64-4df7b%22	https://www.point-web.fr/uploads/Les_balises_a_connaitre_quand_on_fait_du_referencement-lyon-2.jpg	C:/Users/Admin/Desktop/point-web.fr/www.point-web.fr/www.point-web.fr/uploads/Les_balises_a_connaitre_quand_on_fait_du_referencement-lyon-2.jpg	(from https://www.point-web.fr/article/show/7/les-balises-a-connaitre-quand-on-fait-du-referencement)
